Time,Generated Power,UPS 1 Battery Charge Level,UPS 2 Battery Charge Level,UPS 3 Battery Charge Level,UPS 1 Status,UPS 2 Status,UPS 3 Status,UPS 1 Deliverable Power,UPS 2 Deliverable Power,UPS 3 Deliverable Power,Total Power Usage,Server Power Usage,Cool Power Usage,Other Power Usage,Online UPS Power,Normal Rack 1 Max Load %,Normal Rack 2 Max Load %,Normal Rack 3 Max Load %,Wireless Rack 1 Max Load %,Battery Control Limit,Battery Recover Signal
965,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
966,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
967,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
968,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
969,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
970,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
971,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
972,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
973,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
974,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
975,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
976,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
977,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
978,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
979,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
980,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
981,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
982,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
983,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
984,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
985,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
986,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
987,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
988,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
989,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
990,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
991,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
992,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
993,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
994,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
995,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
996,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
997,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
998,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
999,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
